date,currency,mid_rate,daily_return,return_7d,return_14d,ma_7,ma_14,ma_30,ma_gap,volatility_7d,volatility_14d,volatility_30d,momentum_7d,momentum_14d,spread,spread_pct,depreciation_days_7d,depreciation_days_14d,future_7d_change,risk_label_7d
2025-07-14,USD,1435.660551,0.00034289563996114936,0.0015781320161165624,0.0018437397104864583,1434.8544702857141,1433.9635985000002,1431.9283163,0.0020435059160468874,0.00015550335999729194,0.00015891705543348008,0.0003524638739900161,0.0015781320161165624,0.0018437397104864583,10.0,0.006965434825826039,5.0,6.0,0.001753909723469338,Medium
2025-07-15,USD,1436.17076,0.000355382753705058,0.0016530680880804116,0.0021997776974869154,1435.193066,1434.1887643571426,1432.3301345,0.001998793037332455,0.00016235582150519895,0.00016456301920440098,0.0003490592880622903,0.0016530680880804116,0.0021997776974869154,10.0,0.006962960309817198,5.0,7.0,0.0017184725303835968,Medium
2025-07-16,USD,1436.672896,0.0003496353038130451,0.0016601154590993872,0.0025501821212434717,1435.5332217142857,1434.4497970714285,1432.7195203333333,0.0019638884938886873,0.00016314588319091207,0.000165435299071905,0.0003436427051353959,0.0016601154590993872,0.0025501821212434717,10.0,0.006960526663962344,5.0,8.0,0.001714520408130582,Medium
2025-07-17,USD,1437.163518,0.00034149875129263485,0.0017010161175841088,0.0028925517565461245,1435.8818627142857,1434.7458742142858,1433.0719616,0.0019607536743295262,0.00016649783345863028,0.0001616769283748744,0.0003043854106967909,0.0017010161175841088,0.0028925517565461245,10.0,0.0069581504642674905,5.0,9.0,0.0017332084824046579,Medium
2025-07-18,USD,1437.618438,0.0003165401809204216,0.00170711669454926,0.003210007546322835,1436.2318627142854,1435.0744456428572,1433.4057059333331,0.001971637736095145,0.00016692551650942473,0.00015247185789337933,0.0002918181429695592,0.00170711669454926,0.003210007546322835,10.0,0.006955948627030617,5.0,10.0,0.0017662544753755949,Medium
2025-07-19,USD,1437.618438,0.0,0.00170711669454926,0.003210007546322835,1436.5818627142858,1435.4030170714284,1433.7010414000001,0.0020093598533432997,0.00016692551650942473,0.00015247185789337933,0.0002737085089766169,0.00170711669454926,0.003210007546322835,10.0,0.006955948627030617,5.0,10.0,0.0017662544753755949,Medium
2025-07-20,USD,1437.618438,0.0,0.00170711669454926,0.003210007546322835,1436.9318627142857,1435.7315885,1433.9605846000002,0.002072077954021538,0.00016692551650942473,0.00015247185789337933,0.00025587987069223953,0.00170711669454926,0.003210007546322835,10.0,0.006955948627030617,5.0,10.0,0.0017662544753755949,Medium
2025-07-21,USD,1438.17857,0.0003896249416357467,0.001753909723469338,0.003334809640673786,1437.2915797142857,1436.073025,1434.238798866667,0.0021285024851029743,0.00017239800487034226,0.00015826348912560166,0.0002562598985925393,0.001753909723469338,0.003334809640673786,10.0,0.006953239471507352,5.0,10.0,0.0017378099299587557,Medium
2025-07-22,USD,1438.63878,0.00031999503371826776,0.0017184725303835968,0.003374381370564228,1437.6441539999998,1436.4186100000002,1434.5323534666666,0.002169209028861117,0.00016929679569798793,0.00015942918447650224,0.0002545577684105446,0.0017184725303835968,0.003374381370564228,10.0,0.006951015181170078,5.0,10.0,0.0014453106845901953,Low
2025-07-23,USD,1439.136101,0.0003456885820916078,0.001714520408130582,0.0033774821690644163,1437.9960404285714,1436.7646310714285,1434.8052925666668,0.0022238194118985857,0.0001688976197599263,0.00015958329549306449,0.0002320381485169014,0.001714520408130582,0.0033774821690644163,10.0,0.006948613124951411,5.0,10.0,0.0011965254702479555,Low
