date,currency,buying_rate,average_rate,selling_rate,mid_rate,is_official_observation,source,rate_type,observation_gap_days,daily_return,return_7d,return_14d,ma_7,ma_14,ma_30,ma_gap,volatility_7d,volatility_14d,volatility_30d,momentum_7d,momentum_14d,spread,spread_pct,depreciation_days_7d,depreciation_days_14d,future_7d_date,future_7d_change,future_14d_date,future_14d_change,risk_label_7d,risk_label_14d
2026-01-27,EUR,1720.93887,1726.87437,1732.80987,1726.87437,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0011263572039821312,0.02282130205351174,0.016310169402039554,1707.3079377142858,1700.3909297142857,1702.6619669,0.0027286513145909908,0.0036931580467758868,0.0033841737391892483,0.003291795119723723,0.02282130205351174,0.016310169402039554,11.871000000000095,0.006874269608854114,6.0,7.0,2026-02-03,-0.004578025557238408,2026-02-10,0.003938979649110275,Low,Medium
2026-01-28,EUR,1739.095594,1745.093345,1751.091095,1745.093345,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.010550260816019952,0.031705644978951675,0.027983588981434826,1714.969219,1703.7841172142857,1704.2567593666668,0.006285707581593636,0.004520607860960883,0.004144234280317856,0.00366587883680293,0.031705644978951675,0.027983588981434826,11.995501000000104,0.006873844905987023,6.0,8.0,2026-02-04,-0.013565007893603598,2026-02-11,-0.006543794939519398,Low,Low
2026-01-29,EUR,1738.067625,1744.061375,1750.055125,1744.061375,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.0005913551862178901,0.028589436425601855,0.029467951772004453,1721.8943382857142,1707.3500310714285,1705.5919514333334,0.009558198746588031,0.004879113849433743,0.004053788135294895,0.0036296928283373075,0.028589436425601855,0.029467951772004453,11.987500000000182,0.006873324627122243,5.0,8.0,2026-02-05,-0.016171291563635504,2026-02-12,-0.009610397455192765,Low,Low
2026-01-30,EUR,1729.112123,1735.074373,1741.036622,1735.074373,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.005152916135190533,0.01839603870430473,0.024238638043763805,1726.3717565714287,1710.2829301428571,1706.6264770333332,0.011569772181443616,0.005953956211661165,0.004467903653633466,0.003786575212358832,0.01839603870430473,0.024238638043763805,11.924498999999969,0.006872615482979051,4.0,8.0,2026-02-06,-0.01055408533775859,2026-02-13,-0.004112553969466082,Low,Low
2026-02-03,EUR,1713.062195,1718.968695,1724.875195,1718.968695,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,4.0,-0.009282413624813524,0.011034431349896678,0.013838465873451833,1729.0518747142858,1711.9588726428572,1707.0364923333334,0.012896843435877381,0.007359633802382107,0.0053529793946306865,0.004188907840659088,0.011034431349896678,0.013838465873451833,11.813000000000102,0.006872143765247628,4.0,7.0,2026-02-10,0.00855617559690347,2026-02-17,-0.002244089733117627,Medium,Low
2026-02-04,EUR,1715.50664,1721.42114,1727.335639,1721.42114,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0014266955571287099,0.007645730376031334,0.01683245030911329,1730.9178255714287,1713.9943067142856,1707.6199218333334,0.013643494925429378,0.007224233767975188,0.0053040970490186475,0.004179122479314108,0.007645730376031334,0.01683245030911329,11.82899899999984,0.006871647341335566,4.0,8.0,2026-02-11,0.00711776549926646,2026-02-18,0.0022234111752572616,Medium,Low
2026-02-05,EUR,1709.96265,1715.85765,1721.75265,1715.85765,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.003231916856789585,-0.005260400833278167,0.014219164572463416,1729.6215639999998,1715.712592857143,1707.9730318333334,0.012674984770356001,0.006249348834885483,0.005416951271729789,0.004228708681060366,-0.005260400833278167,0.014219164572463416,11.789999999999964,0.006871199367849638,3.0,8.0,2026-02-12,0.006668736185662105,2026-02-19,0.00018506197177847739,Medium,Low
2026-02-06,EUR,1710.86475,1716.76225,1722.65975,1716.76225,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0005271999107852032,-0.005855735759168201,0.01683193077983791,1728.1769754285713,1717.7424565714286,1708.5468451666666,0.011489371987333463,0.006223632616980845,0.005348147873706631,0.004174830617574055,-0.005855735759168201,0.01683193077983791,11.795000000000073,0.006870491240123711,3.0,9.0,2026-02-13,0.006510241007454454,2026-02-20,-0.005303704109290708,Medium,Low
2026-02-09,EUR,1715.424768,1721.337518,1727.250268,1721.337518,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,0.0026650562708960823,-0.013612926247220325,0.017661112125012313,1724.783285857143,1719.8762524285717,1709.1784346666668,0.009130030471932393,0.004210097173387492,0.005360133412856858,0.004189628619788215,-0.013612926247220325,0.017661112125012313,11.82549999999992,0.0068699484420346665,3.0,9.0,2026-02-16,0.0037371886296153622,2026-02-23,0.00062328392240385,Medium,Low
2026-02-10,EUR,1727.721993,1733.676493,1739.630993,1733.676493,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.007168248452712689,-0.00595442462568152,0.022464778155633525,1723.2997312857144,1722.5970347857144,1709.9395573,0.007813243414761528,0.005462317376632842,0.005584207854468371,0.004290891393472823,-0.00595442462568152,0.022464778155633525,11.908999999999878,0.006869216977956612,4.0,9.0,2026-02-17,-0.010708640323013219,2026-02-24,-0.010588992856581325,Low,Low
2026-02-11,EUR,1727.719812,1733.673812,1739.627812,1733.673812,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-1.5464246131413617e-06,-0.000807205167567715,0.01757398415923217,1723.099651142857,1724.7357038571429,1710.5590368666667,0.0073312957962337055,0.005120747823091844,0.005519567510461722,0.004274276824911297,-0.000807205167567715,0.01757398415923217,11.907999999999902,0.006868650790925082,4.0,8.0,2026-02-18,-0.0048597636658538335,2026-02-25,-0.008450918447627798,Low,Low
2026-02-12,EUR,1721.368752,1727.300252,1733.231752,1727.300252,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.0036763317043171373,0.0048468346306911325,0.01593474804458439,1724.2898735714284,1726.6708741428572,1711.1253564666665,0.007693484907467907,0.0036824352066282613,0.00561010829504082,0.0042999384145300705,0.0048468346306911325,0.01593474804458439,11.862999999999829,0.0068679431883738465,4.0,8.0,2026-02-19,-0.006440722733131454,2026-02-26,-0.002790981472050369,Low,Low
2026-02-13,EUR,1722.005786,1727.938786,1733.871786,1727.938786,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0003696716880927653,0.0037862007434159572,0.011460879389480816,1725.2209658571428,1728.0693957142855,1711.8135618333333,0.007832280525602586,0.003669163544018372,0.005512448718010927,0.004281559651444374,0.0037862007434159572,0.011460879389480816,11.865999999999985,0.006867141415043152,4.0,8.0,2026-02-20,-0.011737530961354325,2026-02-27,-0.003489004962933917,Low,Low
2026-02-16,EUR,1721.838731,1727.770481,1733.702231,1727.770481,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,-9.740217730136447e-05,0.006942785143045027,0.0016458624770150365,1726.9227988571427,1728.2721814285712,1712.5446646666667,0.008395771793359152,0.003304434632147265,0.004885751365967038,0.004276101740233778,0.006942785143045027,0.0016458624770150365,11.86349999999993,0.006866363403276555,4.0,7.0,2026-02-23,-0.0031023107866142707,2026-03-02,-0.005571187901317054,Low,Low
2026-02-17,EUR,1709.223675,1715.111175,1720.998675,1715.111175,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.00732696046101744,-0.0009617377129536031,-0.006811841790204998,1726.686931,1727.4319532142856,1713.1336359333332,0.007911405615057543,0.0045774209758258156,0.005260901390603643,0.004400735850869855,-0.0009617377129536031,-0.006811841790204998,11.775000000000091,0.0068654441599099785,3.0,6.0,2026-02-24,0.00012094259720507594,2026-03-03,-0.006509099329960355,Low,Low
2026-02-18,EUR,1719.326817,1725.248567,1731.170317,1725.248567,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.005910632586252129,0.0022720988528410757,-0.011371757308489383,1727.2456522857144,1726.0144690714285,1713.7976566,0.007846898164392435,0.005047752310361339,0.0046200397195782575,0.004449060081262794,0.0022720988528410757,-0.011371757308489383,11.843500000000176,0.006864807904518129,3.0,6.0,2026-02-25,-0.0036086921728769594,2026-03-04,-0.01967659712885894,Low,Low
2026-02-19,EUR,1710.28519,1716.17519,1722.06519,1716.17519,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.005259170865898888,-0.010094907020233745,-0.01598922228296007,1724.7454661428571,1724.0225987142856,1714.3648039333334,0.0060551069327292595,0.004386000029029555,0.0047693257135638205,0.004509850983909139,-0.010094907020233745,-0.01598922228296007,11.779999999999973,0.006864101094480904,2.0,6.0,2026-02-26,0.0036734006159360177,2026-03-05,-0.013457490898700075,Medium,Low
2026-02-20,EUR,1701.797051,1707.657051,1713.517051,1707.657051,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.004963443737932116,-0.015006722037282594,-0.015801813701273537,1721.028786,1722.0642185714285,1714.7004149666668,0.0036906569673025302,0.004513843727242869,0.004757316421739829,0.004608172113331979,-0.015006722037282594,-0.015801813701273537,11.720000000000027,0.0068632047594901,2.0,6.0,2026-02-27,0.008346493221020879,2026-03-06,-0.007694822559544345,Medium,Low
2026-02-23,EUR,1716.5004,1722.4104,1728.3204,1722.4104,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,0.008639526883551074,-0.0028309218355859755,0.0020021917851156257,1720.3302357142857,1722.3100546428573,1715.6428089333335,0.002732169398283135,0.00598107673008201,0.004804903781785378,0.004835609254369174,-0.0028309218355859755,0.0020021917851156257,11.820000000000164,0.0068624759813341605,3.0,7.0,2026-03-02,-0.0024765601740444065,2026-03-09,-0.023588486228369288,Low,Low
2026-02-24,EUR,1709.433605,1715.318605,1721.203605,1715.318605,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.004117366569546976,-0.007303604214599746,-0.00354505638289071,1718.5273527142856,1721.8741592857143,1716.3529695666664,0.0012668624613783042,0.006124857498771386,0.004919014151838378,0.004909760771304784,-0.007303604214599746,-0.00354505638289071,11.769999999999982,0.006861699025295643,2.0,6.0,2026-03-03,-0.006629240169641837,2026-03-10,-0.012338917060833676,Low,Low
2026-02-25,EUR,1713.125676,1719.022676,1724.919676,1719.022676,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.002159406998328617,-0.005063059646057244,0.0018445737616987756,1717.2776662857143,1722.1002325714285,1717.1368754333332,8.199163060051973e-05,0.00624047212986574,0.004877834920226284,0.004919364856359293,-0.005063059646057244,0.0018445737616987756,11.793999999999869,0.006860875173237022,3.0,7.0,2026-03-04,-0.016126099083523693,2026-03-11,-0.012571353654441397,Low,Low
2026-02-26,EUR,1716.571138,1722.479389,1728.387639,1722.479389,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0020108594541889957,0.004296056201721132,0.0033301868095014786,1718.3302682857143,1722.508599642857,1718.1220196333334,0.00012120713779428804,0.005549621171805911,0.004902884257222417,0.004912293082290304,0.004296056201721132,0.0033301868095014786,11.816501000000017,0.006860169750338891,4.0,7.0,2026-03-05,-0.017068193203210513,2026-03-12,-0.02247374119377632,Low,Low
2026-02-27,EUR,1716.004249,1721.909999,1727.815749,1721.909999,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.000330564187668303,-0.0019351228940914789,0.0003325791682418089,1717.85333,1722.549491142857,1719.1256314666668,-0.0007400863807617286,0.005036699032886554,0.004854443524814558,0.004909741093536358,-0.0019351228940914789,0.0003325791682418089,11.811500000000024,0.006859533893675952,3.0,6.0,2026-03-06,-0.01590853529853964,2026-03-13,-0.02498275056476973,Low,Low
2026-03-02,EUR,1712.252496,1718.144747,1724.036997,1718.144747,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,-0.0021866717785404832,0.0011476433242227913,-0.00895884904866151,1718.1346952857143,1721.4400807142858,1720.1189844333335,-0.0011535766802044378,0.004647894593148153,0.004421526932119751,0.004912464719893704,0.0011476433242227913,-0.00895884904866151,11.784500999999864,0.006858852271076939,3.0,5.0,2026-03-09,-0.021164340817904415,2026-03-16,-0.027714903580239536,Low,Low
2026-03-03,EUR,1698.104346,1703.947346,1709.790346,1703.947346,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.008263215904707577,-0.002172394625623242,-0.017146516140603807,1717.6047374285713,1719.3167617142858,1720.5350834333333,-0.001703159693154599,0.005367330718608633,0.004860247772987463,0.005163959144601947,-0.002172394625623242,-0.017146516140603807,11.685999999999922,0.006858193140435175,3.0,5.0,2026-03-10,-0.005747780307291284,2026-03-17,-0.014037388570808496,Low,Low
2026-03-04,EUR,1685.502546,1691.301546,1697.100546,1691.301546,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.00742147345672739,-0.018061232096601376,-0.020841023995867514,1713.1606154285714,1716.7454255714285,1720.3922836333334,-0.004203499558536272,0.004220067333385682,0.005102651284327694,0.00533148497917587,-0.018061232096601376,-0.020841023995867514,11.597999999999956,0.006857440665994612,2.0,5.0,2026-03-11,0.0036130091729957847,2026-03-18,-0.003954705188923047,Medium,Low
2026-03-05,EUR,1687.275278,1693.079778,1698.884278,1693.079778,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.001051398554093197,-0.012964837514835903,-0.02017375168752067,1709.983640142857,1714.2554964285714,1720.0371947333333,-0.0058449634817547835,0.004358750791113232,0.005124979233781181,0.0052566453881803905,-0.012964837514835903,-0.02017375168752067,11.608999999999924,0.006856735371155041,3.0,5.0,2026-03-12,-0.005499413034747103,2026-03-19,-0.01097082266373861,Low,Low
2026-03-06,EUR,1688.708182,1694.516933,1700.325683,1694.516933,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0008488406858757624,-0.014255625212008516,-0.019246507777325506,1706.4828197142856,1711.8802429999998,1719.8474969000001,-0.007770850153751563,0.004182183386506772,0.005150259750186603,0.00524777910904014,-0.014255625212008516,-0.019246507777325506,11.617500999999947,0.00685593680048516,3.0,6.0,2026-03-13,-0.009220906380874805,2026-03-23,-0.005037272176966923,Low,Low
2026-03-09,EUR,1676.016846,1681.781346,1687.545846,1681.781346,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,-0.007515762605837639,-0.02362759360715927,-0.019433042875485862,1700.6688135714285,1709.4995409285714,1718.9615589666666,-0.010641741986501807,0.004193720978500303,0.005167263193328906,0.005332595458535747,-0.02362759360715927,-0.019433042875485862,11.528999999999996,0.006855231226949283,2.0,6.0,2026-03-16,-0.0066921987372311476,2026-03-23,0.002497259236457161,Low,Low
2026-03-10,EUR,1688.347181,1694.153431,1699.959681,1694.153431,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.00735653599049968,-0.016119639247184625,-0.01802356865832433,1696.7035895714287,1707.2784597857142,1717.9356239666668,-0.01235903959323803,0.005822400461916008,0.005336063734281464,0.00519320038001154,-0.016119639247184625,-0.01802356865832433,11.612499999999955,0.0068544559114374305,3.0,6.0,2026-03-17,-0.008337530557466888,2026-03-24,-0.0019340461967873868,Low,Low
2026-03-11,EUR,1691.595234,1697.412234,1703.229234,1697.412234,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0019235583627608133,-0.01206680230882795,-0.010933007369719694,1693.741802,1705.9382486428572,1716.9535527666667,-0.013519148918888169,0.006039452199398209,0.005269457117201951,0.005204297248449593,-0.01206680230882795,-0.010933007369719694,11.634000000000015,0.0068539626184878875,4.0,7.0,2026-03-18,-0.007540470572571456,2026-03-25,-0.0020129535604607174,Low,Low
2026-03-12,EUR,1677.999083,1683.768833,1689.538583,1683.768833,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.008037765209131797,-0.011842216279375428,-0.01398888493799788,1690.8591572857144,1704.2319473571426,1714.9094023666667,-0.014024207370816,0.005999192143741034,0.005515859614085311,0.004935464014339246,-0.011842216279375428,-0.01398888493799788,11.53950000000009,0.006853375459765437,4.0,7.0,2026-03-19,-0.005501665560286639,2026-03-26,0.003533788536398186,Low,Medium
2026-03-13,EUR,1673.139701,1678.891951,1684.644201,1678.891951,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.002896408286231833,-0.007337304828549995,-0.025266016159679383,1689.086358,1701.1234867142855,1712.7370882333332,-0.013808733632158732,0.005501160747036958,0.00477883832493723,0.004943919985651063,-0.007337304828549995,-0.025266016159679383,11.504500000000007,0.006852436211364031,4.0,6.0,2026-03-23,0.00422257012774252,2026-03-27,0.0040581170193483285,Medium,Medium
2026-03-16,EUR,1664.803531,1670.526531,1676.249531,1670.526531,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,-0.004982703023275192,-0.013320841281703633,-0.0261129762537613,1685.8644655714286,1697.924052857143,1710.5854935,-0.014451793273418945,0.005591124202151093,0.004816348300556129,0.004939390103146108,-0.013320841281703633,-0.0261129762537613,11.445999999999913,0.0068517319465427355,3.0,6.0,2026-03-23,0.009251369980187496,2026-03-30,0.006790151960777369,High,Medium
2026-03-17,EUR,1674.273375,1680.028375,1685.783375,1680.028375,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.005687933608760076,-0.008550258612257888,-0.0226839945420243,1683.7946715714284,1695.1387456428572,1709.2874828333333,-0.01491429119907195,0.006248259645874969,0.005126200170964463,0.004855526392857722,-0.008550258612257888,-0.0226839945420243,11.509999999999991,0.006851074762353338,3.0,6.0,2026-03-24,0.006457322484211048,2026-03-31,-0.00030408712590945797,Medium,Low
2026-03-18,EUR,1678.842697,1684.612947,1690.383197,1684.612947,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0027288658145432354,0.0016836915254976326,-0.02198368366078607,1684.199186,1692.4339997857144,1708.0605430666665,-0.013969854384567437,0.005700694965139302,0.005168793000297147,0.0048814265274526435,0.0016836915254976326,-0.02198368366078607,11.540500000000065,0.006850535026785631,4.0,6.0,2026-03-25,0.005569513766772616,2026-04-01,0.0024519857854328198,Medium,Low
2026-03-19,EUR,1668.7703,1674.5053,1680.2403,1674.5053,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.005999981786914299,-0.011597610134049252,-0.027530300089743553,1681.392310142857,1689.0479498571428,1706.6821314000001,-0.014818120370427623,0.00513446335212449,0.0052846629946720555,0.0049563510729057104,-0.011597610134049252,-0.027530300089743553,11.470000000000027,0.006849784231796715,3.0,6.0,2026-03-26,0.009085439144325136,2026-04-02,0.011829225025444812,Medium,Medium
2026-03-23,EUR,1680.20744,1685.98119,1691.75494,1685.98119,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,4.0,0.0068533016885643505,-0.006734394728063364,-0.01871993442703812,1679.7593038571429,1686.7505529285716,1705.6560960666668,-0.01518289194946354,0.005976030770430679,0.005785857543724783,0.005145761190974235,-0.006734394728063364,-0.01871993442703812,11.547500000000127,0.006849127421166619,3.0,7.0,2026-03-30,-0.0024386571003202073,2026-04-08,0.011791227042100116,Low,Medium
2026-03-24,EUR,1685.08686,1690.87686,1696.66686,1690.87686,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.002903751257153697,0.004221498141960156,-0.007670710031435379,1680.7747362857142,1685.816946785714,1704.6407408,-0.01400060666336378,0.0051926247490113805,0.005520678880646621,0.00515114966340261,0.004221498141960156,-0.007670710031435379,11.580000000000155,0.006848517638357269,4.0,8.0,2026-03-31,-0.006718029129572534,2026-04-08,0.008861743486157758,Low,Medium
2026-03-25,EUR,1688.194922,1693.995422,1699.795921,1693.995422,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0018443460158299452,0.008996094710564284,0.001592782792856351,1682.932375,1686.0093665000002,1703.3180384333332,-0.011968207330254832,0.004962603592394787,0.005176358952422638,0.004963211020089209,0.008996094710564284,0.001592782792856351,11.600999000000002,0.006848305992647483,5.0,9.0,2026-04-01,-0.0031002610348258575,2026-04-08,0.007004478787782764,Low,Medium
2026-03-26,EUR,1683.933415,1689.718916,1695.504416,1689.718916,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.002524508593388597,0.011488823819225003,-0.0019850582610880796,1685.6741442857144,1685.7693049285715,1701.8528752333334,-0.009506539127479341,0.004511118874103036,0.005215269301218329,0.004971291725360355,0.011488823819225003,-0.0019850582610880796,11.571001000000024,0.006847885107063584,5.0,8.0,2026-04-02,0.0027190818286371154,2026-04-09,0.008797478597913688,Medium,Medium
2026-03-27,EUR,1679.933591,1685.705091,1691.476591,1685.705091,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.002375439466288154,0.003378940549144005,-0.0052002088786444745,1686.4851037142855,1685.1398876428573,1700.4663698666666,-0.008222018618032068,0.004331713397533943,0.0052398865779314675,0.004951365268398871,0.003378940549144005,-0.0052002088786444745,11.54300000000012,0.006847579722946995,4.0,7.0,2026-04-08,0.01195694674448844,2026-04-10,0.014808028482130142,High,High
2026-03-30,EUR,1676.11141,1681.86966,1687.62791,1681.86966,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,-0.0022752680883966203,-0.0016284375618063063,5.251217716861767e-05,1686.0932055714286,1685.1461957857143,1698.9307323333335,-0.007556239061185077,0.004313540222241373,0.004862974307728568,0.004953361159131746,-0.0016284375618063063,5.251217716861767e-05,11.51649999999995,0.006847439057792356,3.0,7.0,2026-04-08,0.014264670783109334,2026-04-13,0.015451099224894627,High,High
2026-03-31,EUR,1673.7675,1679.5175,1685.2675,1679.5175,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.0013985388142385702,0.0029932422429477246,-0.008639082347671967,1686.8092341428571,1684.1007721428573,1697.3222996333336,-0.006193912312792649,0.003573985200883515,0.004385736185699678,0.0049518915768912465,0.0029932422429477246,-0.008639082347671967,11.5,0.006847204628710329,3.0,6.0,2026-04-08,0.01568514588267167,2026-04-14,0.023456772555213057,High,High
2026-04-01,EUR,1682.962344,1688.743594,1694.524844,1688.743594,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.005493300307975346,0.0016384548157384327,-0.005106973913798218,1687.2038632857143,1683.4815835714287,1696.443380266667,-0.00544640457113299,0.003182269985830298,0.0046407602108594955,0.00493412756088799,0.0016384548157384327,-0.005106973913798218,11.5625,0.006846806135094064,3.0,6.0,2026-04-08,0.010136164578694373,2026-04-15,0.020956293261888748,High,High
2026-04-02,EUR,1688.5134,1694.3134,1700.1134,1694.3134,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.003298195190666764,0.002032401105778847,0.006262479025230805,1687.6947975714286,1684.2347669285716,1695.4122080333334,-0.004551937531968697,0.003240298513053365,0.004161484355481466,0.004839142559999723,0.002032401105778847,0.006262479025230805,11.599999999999909,0.00684643112661442,3.0,7.0,2026-04-09,0.006061913929264806,2026-04-16,0.01870112695797599,Medium,High
2026-04-08,EUR,1700.021727,1705.860977,1711.700227,1705.860977,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,6.0,0.006815490569808347,0.007004478787782764,0.016063586452919942,1689.389876857143,1686.1611259285714,1695.0684009333334,-0.003350026508112336,0.004074050881519294,0.004364527613829519,0.004938661518630844,0.007004478787782764,0.016063586452919942,11.678499999999985,0.0068461030280077655,3.0,8.0,2026-04-15,0.010711554602846007,2026-04-22,0.0059145564240197235,High,Medium
2026-04-09,EUR,1698.749682,1704.584182,1710.418682,1704.584182,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.000748475413421712,0.008797478597913688,0.020387375098803506,1691.5134862857142,1688.5938152857143,1694.9659719666665,-0.0020369056004979624,0.003867705452890739,0.004041808097782545,0.004857441923738631,0.008797478597913688,0.020387375098803506,11.669000000000096,0.006845657799257987,3.0,8.0,2026-04-16,0.01256305685934156,2026-04-23,0.0029827972438618566,High,Medium
2026-04-10,EUR,1704.81206,1710.66706,1716.52206,1710.66706,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.00356854068237511,0.014808028482130142,0.01823700447916532,1695.079481857143,1690.7822927857142,1694.5745272999998,0.00029798309192563543,0.0035786117794948807,0.003908363356287672,0.004627467590123436,0.014808028482130142,0.01823700447916532,11.710000000000036,0.00684528291554292,4.0,8.0,2026-04-17,0.0065336144369319005,2026-04-24,-0.002056760244158795,Medium,Low
2026-04-13,EUR,1702.011395,1707.856395,1713.701395,1707.856395,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,-0.0016430228100610123,0.015451099224894627,0.013797500512739314,1698.7918725714285,1692.4425390714289,1694.3257869666668,0.0026359072376258563,0.00345541361479962,0.003959634600333949,0.004577343395232193,0.015451099224894627,0.013797500512739314,11.690000000000055,0.006844837794456398,4.0,7.0,2026-04-20,0.006451807676722154,2026-04-27,0.0039130696348741445,Medium,Medium
2026-04-14,EUR,1713.03106,1718.91356,1724.79606,1718.91356,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.00647429434487079,0.023456772555213057,0.026520226600656338,1704.4198811428573,1695.614557642857,1694.3221497666668,0.0059597470159857835,0.003369904769390477,0.0036586260788316993,0.004717573670388302,0.023456772555213057,0.026520226600656338,11.764999999999873,0.006844439577287338,5.0,8.0,2026-04-21,0.0011054534935426297,2026-04-28,-0.0006935072407014964,Low,Low
2026-04-15,EUR,1718.2334,1724.1334,1730.0334,1724.1334,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0030367088383431717,0.020956293261888748,0.022629084017242285,1709.4755677142857,1698.3397155,1694.3772834666668,0.008910816023647516,0.003231235802399784,0.003391814992556732,0.004736267857803277,0.020956293261888748,0.022629084017242285,11.799999999999955,0.006844017986079242,5.0,8.0,2026-04-22,-0.004746159432907016,2026-04-29,-0.007349991595777872,Low,Low
2026-04-16,EUR,1720.092969,1725.99897,1731.904971,1725.99897,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0010820334435839296,0.01870112695797599,0.02077153625486372,1714.0020777142856,1700.8484376428573,1694.5135825,0.011500937741397932,0.003301712131522705,0.003373047534492452,0.00473944829993114,0.01870112695797599,0.02077153625486372,11.812001999999893,0.0068435741882278715,5.0,8.0,2026-04-23,-0.009461395565027453,2026-04-30,-0.012143214083146447,Low,Low
2026-04-17,EUR,1715.952398,1721.843899,1727.735399,1721.843899,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,-0.0024073426880435456,0.0093694165090219,0.01643952317599595,1716.2853522857142,1702.8376145714287,1694.6368875666667,0.012774692252882858,0.0032035248529955996,0.0035251883346902194,0.0047432731565406885,0.0093694165090219,0.01643952317599595,11.783001000000013,0.006843245782526081,4.0,7.0,2026-04-24,-0.008534612811611275,2026-05-04,-0.0037270945430808444,Low,Low
2026-04-20,EUR,1712.994155,1718.875156,1724.756157,1718.875156,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,3.0,-0.0017241650080614956,0.00838384759808819,0.017255082915814457,1718.3269199999997,1704.9202031428572,1695.1344812333334,0.013681769218564899,0.0033282126899741842,0.0034666499510486635,0.004490017167622899,0.00838384759808819,0.017255082915814457,11.762001999999939,0.006842848335402864,4.0,7.0,2026-04-27,-0.002522463591881796,2026-05-04,-0.0020063888805197383,Low,Low
2026-04-21,EUR,1714.926489,1720.813739,1726.700988,1720.813739,1,National Bank of Rwanda Excel export,BNR buying/average/selling rates,1.0,0.0011278207106739657,0.005931416601895556,0.020827277670006028,1719.7764455714284,1707.4279637142859,1696.118221,0.013948452577486004,0.0031622031868030606,0.0033093814897732807,0.00424778198430297,0.005931416601895556,0.020827277670006028,11.774499000000105,0.0068424017853567975,4.0,8.0,2026-04-28,-0.0017969742627675922,2026-05-05,-0.006988202573852131,Low,Low
