date,currency,mid_rate,daily_return,return_7d,return_14d,ma_7,ma_14,ma_30,ma_gap,volatility_7d,volatility_14d,volatility_30d,momentum_7d,momentum_14d,spread,spread_pct,depreciation_days_7d,depreciation_days_14d,future_7d_date,future_7d_change,risk_label_7d
2022-03-08,USD,1016.13,0.00017717407352724202,0.000768208007091209,0.0017646942839679713,1015.7628571428571,1015.3185714285713,1014.1753333333334,0.0015653346688151437,8.850488372936767e-05,7.040849082969455e-05,7.07155470177392e-05,0.000768208007091209,0.0017646942839679713,20.120000000000005,0.01980061606290534,6.0,13.0,2022-03-15,0.0008365071398344082,Low
2022-03-09,USD,1016.38,0.00024603151171609383,0.0008764241893075564,0.0018728806876429083,1015.8900000000001,1015.4542857142858,1014.3273333333333,0.0015405940620090153,0.000102564914660996,7.740326622849737e-05,7.196109534807863e-05,0.0008764241893075564,0.0018728806876429083,20.120000000000005,0.01979574568566875,6.0,13.0,2022-03-16,0.0008264625435367989,Low
2022-03-10,USD,1016.57,0.000186937956276223,0.0009058238566435062,0.002000906814911385,1016.0214285714285,1015.5992857142857,1014.4806666666667,0.0015187691154572303,0.00010469066209308755,7.544983235757084e-05,7.227646035177849e-05,0.0009058238566435062,0.002000906814911385,20.13000000000011,0.01980188280197144,6.0,13.0,2022-03-17,0.0008066340734036448,Low
2022-03-11,USD,1016.75,0.0001770660161128923,0.0011323355651831069,0.0019906773230318198,1016.1857142857143,1015.7435714285714,1014.631,0.0015322952735667972,6.931537161782996e-05,7.50349400218038e-05,6.911428585072317e-05,0.0011323355651831069,0.0019906773230318198,20.12999999999988,0.019798377182198065,7.0,13.0,2022-03-18,0.0008261617900171547,Low
2022-03-14,USD,1016.71,-3.934103761982222e-05,0.0009451144474525996,0.0018525270242306657,1016.3228571428572,1015.8778571428572,1014.7763333333334,0.0015240046094135984,0.00010331687823774311,8.894632560450226e-05,7.687993327478674e-05,0.0009451144474525996,0.0018525270242306657,20.129999999999995,0.019799156101543206,6.0,12.0,2022-03-21,0.0010130715739984364,Low
2022-03-15,USD,1016.98,0.00026556245143649626,0.0011912145466002055,0.0019507389162560784,1016.4957142857144,1016.0192857142857,1014.9263333333333,0.0015463003578068957,9.931162581867628e-05,9.555421486242747e-05,7.99815209616083e-05,0.0011912145466002055,0.0019507389162560784,20.129999999999995,0.019793899585045915,6.0,12.0,2022-03-22,0.0007768097701035259,Low
2022-03-16,USD,1017.22,0.00023599284155051414,0.0012500615187756026,0.001999625685832118,1016.6771428571428,1016.1642857142857,1015.0746666666668,0.001578678143685952,0.0001024496076886398,9.828990769551647e-05,7.745837006245812e-05,0.0012500615187756026,0.001999625685832118,20.139999999999986,0.019799060183637744,6.0,12.0,2022-03-23,0.000815949352155787,Low
2022-03-17,USD,1017.39,0.00016712215646563777,0.0012399988190487932,0.0020091594031614868,1016.8571428571429,1016.3100000000001,1015.2213333333333,0.0016112836384540863,0.00010254151735984545,9.843370128503553e-05,7.640615157856323e-05,0.0012399988190487932,0.0020091594031614868,20.149999999999977,0.019805580947325978,6.0,12.0,2022-03-24,0.0005995734182564494,Low
2022-03-18,USD,1017.59,0.0001965814486086792,0.0011904996162852566,0.002067967188253972,1017.03,1016.4599999999999,1015.3666666666667,0.0016381602705097809,9.862604858707673e-05,9.942656292743465e-05,7.50664704568667e-05,0.0011904996162852566,0.002067967188253972,20.15000000000009,0.019801688302754635,6.0,12.0,2022-03-25,0.0006878998417829685,Low
2022-03-21,USD,1017.74,0.0001474071089535567,0.001150929104734466,0.0020577955004184023,1017.1971428571429,1016.6092857142858,1015.5123333333333,0.001659073423834645,9.862555883576859e-05,9.938515369950215e-05,7.506432683308363e-05,0.001150929104734466,0.0020577955004184023,20.149999999999977,0.01979876982333403,6.0,12.0,2022-03-28,0.00027511938216040477,Low
2022-03-22,USD,1017.77,2.9477076660011647e-05,0.0010031964593066878,0.002136667979519391,1017.3428571428573,1016.7642857142856,1015.6543333333334,0.0016624985037796414,0.00011051149259434575,8.913821822796948e-05,7.789753632370035e-05,0.0010031964593066878,0.002136667979519391,20.149999999999864,0.019798186230680668,6.0,13.0,2022-03-29,0.0004421431168142309,Low
2022-03-23,USD,1018.05,0.00027511127268442515,0.0013179766108328828,0.0022643366970218626,1017.5342857142857,1016.9285714285714,1015.8,0.0017073102129216977,8.48471384387097e-05,9.49295850870547e-05,8.160282966043323e-05,0.0013179766108328828,0.0022643366970218626,20.149999999999864,0.019792741024507503,7.0,13.0,2022-03-30,0.0004321988114532882,Low
2022-03-24,USD,1018.0,-4.9113501301434326e-05,0.0010029695765894076,0.002195378875138987,1017.68,1017.0878571428573,1015.939,0.0017136855657671202,0.00011501306101518201,0.00010417106853391165,8.883527909177572e-05,0.0010029695765894076,0.002195378875138987,20.149999999999977,0.01979371316306481,6.0,12.0,2022-03-31,0.0005893909626719651,Low
2022-03-25,USD,1018.29,0.0002848722986246166,0.0010518865142250533,0.002303262955854146,1017.8328571428572,1017.255,1016.086,0.0017192020585434786,0.00012280387344453553,0.00010963562146594726,9.121127034398963e-05,0.0010518865142250533,0.002303262955854146,20.170000000000073,0.019807716858655268,6.0,12.0,2022-04-01,0.000284791169509635,Low
2022-03-28,USD,1018.02,-0.0002651503991986104,0.0006192315631174949,0.0018599982285731897,1017.9228571428572,1017.3900000000001,1016.216,0.0016796204181563912,0.00019833778666055515,0.00015850006415101564,0.00011631824245628563,0.0006192315631174949,0.0018599982285731897,20.149999999999864,0.019793324296182652,5.0,11.0,2022-04-04,0.00060902536295937,Low
2022-03-29,USD,1018.22,0.0001964597945030011,0.000619109857604716,0.0018103465239378558,1018.0128571428571,1017.5214285714285,1016.3493333333334,0.0016367638123673256,0.00019832673813168088,0.0001563134501561268,0.00011683761155211772,0.000619109857604716,0.0018103465239378558,20.16999999999996,0.019809078588124335,5.0,11.0,2022-04-05,0.0006187267977451061,Low
2022-03-30,USD,1018.49,0.0002651686276049503,0.0007369269165011794,0.0018887041718720354,1018.12,1017.6585714285713,1016.4876666666667,0.001605856506539105,0.00020887647767452595,0.00015989304326424574,0.0001193280831731326,0.0007369269165011794,0.0018887041718720354,20.16999999999996,0.019803827234435252,5.0,11.0,2022-04-06,0.0004320120963385854,Low
